cook_id,cook_date,season,weight_lbs,grade,fat_cap_inches,equipment,wood_type,regional_style,cook_temp_f,wrap_technique,experience_level,ambient_temp_f,humidity_percent,wind_speed_mph,cook_time_hours,stall_duration_hours,internal_temp_f,rest_time_hours,tenderness_score,moisture_score,bark_quality_score,overall_rating,total_cost_usd
BRISKET_0129,2024-03-14,Spring,22.0,Choice,0.38,Electric Smoker,Oak,Kansas City,265,Foil,Beginner,58,58,0.8,21.1,1.4,207.0,1.3,4.1,6.1,4.5,4.9,288.89
BRISKET_0130,2023-01-25,Winter,11.6,Prime,0.32,Gas Smoker,Hickory,Texas,238,Foil,Beginner,45,47,3.9,24.0,1.9,210.0,1.0,5.1,6.6,4.7,5.5,230.85
BRISKET_0131,2024-01-14,Winter,17.2,Select,0.15,Offset Smoker,Mesquite,Memphis,225,No Wrap,Beginner,61,65,8.1,24.0,2.8,205.0,0.3,3.5,5.3,4.8,4.6,193.97
BRISKET_0132,2023-12-04,Winter,15.5,Choice,0.3,Pellet Grill,Apple,Carolina,231,Foil,Advanced,18,52,21.6,24.0,2.7,195.0,2.5,2.5,6.7,2.6,3.9,235.14
BRISKET_0133,2024-11-10,Fall,11.7,Select,0.07,Kamado,Pecan,Alabama,264,Butcher Paper,Intermediate,94,38,22.0,13.6,2.3,196.0,1.3,2.1,5.2,3.4,3.6,134.31
BRISKET_0134,2023-03-10,Spring,7.4,Choice,0.2,Pellet Grill,Hickory,Alabama,252,Butcher Paper,Advanced,66,90,2.4,7.6,2.2,205.0,1.9,7.1,6.8,7.3,7.0,105.44
BRISKET_0135,2023-03-17,Spring,9.7,Choice,0.29,Pellet Grill,Pecan,Memphis,239,Butcher Paper,Beginner,68,67,4.6,18.9,2.0,190.0,1.3,4.5,6.5,5.2,5.4,158.92
BRISKET_0136,2023-08-22,Summer,16.1,Choice,0.18,Pellet Grill,Mixed,Carolina,234,Butcher Paper,Professional,83,36,0.5,17.0,3.8,,1.7,6.3,7.6,8.4,7.4,217.37
BRISKET_0137,2023-04-03,Spring,12.2,Select,0.17,Pellet Grill,Oak,Alabama,248,Foil,Intermediate,39,56,7.4,20.7,3.5,210.0,1.2,3.7,6.0,2.9,4.2,174.26
BRISKET_0138,2023-05-24,Spring,14.0,Prime,0.05,Offset Smoker,Hickory,Alabama,249,Butcher Paper,Advanced,41,79,13.8,24.0,3.0,210.0,1.5,4.7,7.8,6.5,6.3,252.74
BRISKET_0139,2023-04-26,Spring,12.3,Prime,0.38,Pellet Grill,Apple,Alabama,252,Butcher Paper,Intermediate,47,59,3.8,20.8,1.5,190.0,0.9,5.2,7.7,7.0,6.6,235.18
BRISKET_0140,2023-12-14,Winter,14.5,Select,0.08,Pellet Grill,Hickory,Alabama,277,Foil,Intermediate,39,33,0.9,17.1,4.5,190.0,1.7,2.6,5.5,3.7,4.0,165.88
BRISKET_0141,2024-07-29,Summer,10.6,Choice,0.36,Offset Smoker,Pecan,Carolina,242,Foil,Advanced,87,73,6.2,14.5,1.6,200.0,2.1,5.7,7.9,5.0,6.2,152.35
BRISKET_0142,2024-01-19,Winter,22.0,Choice,0.27,Kamado,Mesquite,Alabama,242,Butcher Paper,Advanced,43,69,8.1,24.0,3.5,202.0,2.0,6.0,7.4,5.3,6.2,279.81
BRISKET_0143,2024-01-27,Winter,9.3,Prime,0.37,Pellet Grill,Apple,Alabama,246,Foil,Advanced,40,21,0.3,15.9,5.4,190.0,1.5,5.2,8.1,6.5,6.6,175.67
BRISKET_0144,2024-11-25,Fall,18.7,Choice,0.27,Electric Smoker,Apple,Alabama,265,Butcher Paper,Intermediate,77,55,6.6,19.1,4.5,203.0,0.3,6.2,6.0,6.5,6.3,249.6
BRISKET_0145,2023-01-14,Winter,9.8,Prime,0.4,Offset Smoker,Pecan,Alabama,252,No Wrap,Beginner,34,35,9.0,24.0,3.4,191.0,0.4,3.7,5.6,5.5,4.9,206.09
BRISKET_0146,2024-10-15,Fall,11.9,Select,0.05,Electric Smoker,Hickory,Carolina,206,Butcher Paper,Intermediate,64,52,0.2,16.7,1.8,203.0,0.9,6.5,7.1,5.5,6.4,158.88
BRISKET_0147,2023-01-08,Winter,17.3,Choice,0.41,Kamado,Apple,Carolina,241,No Wrap,Professional,38,56,2.3,24.0,3.7,191.0,2.8,5.9,7.0,5.8,6.2,228.23
BRISKET_0148,2023-03-05,Spring,16.4,Choice,0.13,Pellet Grill,Hickory,Kansas City,245,No Wrap,Intermediate,34,48,6.4,24.0,0.5,196.0,0.8,3.6,6.2,4.1,4.6,231.52
BRISKET_0149,2023-01-13,Winter,13.3,Choice,0.17,Kamado,Apple,Alabama,239,No Wrap,Intermediate,29,49,3.4,24.0,3.1,199.0,1.2,4.4,6.6,4.4,5.1,201.02
BRISKET_0150,2023-03-30,Spring,17.2,Prime,0.29,Electric Smoker,Cherry,Texas,227,No Wrap,Advanced,32,90,12.0,22.8,5.0,205.0,3.0,6.0,7.8,5.9,6.6,303.32
BRISKET_0151,2024-03-14,Spring,13.6,Choice,0.38,Weber Smokey Mountain,Apple,Memphis,238,No Wrap,Intermediate,45,88,5.8,24.0,1.7,202.0,0.5,5.0,6.4,5.2,5.5,202.55
BRISKET_0152,2024-12-12,Winter,17.8,Select,0.37,Pellet Grill,Oak,Alabama,236,No Wrap,Intermediate,32,20,12.3,24.0,1.3,210.0,1.3,2.9,5.3,3.0,3.7,220.78
BRISKET_0153,2024-05-14,Spring,10.9,Choice,0.22,Kettle Grill,Mixed,Alabama,253,Foil,Advanced,47,64,4.9,21.4,0.8,190.0,1.7,5.0,5.9,4.8,5.2,160.77
BRISKET_0154,2023-04-04,Spring,12.4,Select,0.13,Kamado,Mixed,Memphis,247,No Wrap,Intermediate,87,90,11.5,12.5,3.8,193.0,1.3,3.3,4.1,4.4,3.9,139.21
BRISKET_0155,2023-03-13,Spring,22.0,Select,0.34,Kamado,Hickory,Alabama,247,Butcher Paper,Intermediate,64,64,7.5,24.0,2.6,210.0,0.9,4.2,5.3,4.9,4.8,234.7
BRISKET_0156,2023-04-14,Spring,14.4,Choice,0.34,Pellet Grill,Pecan,Carolina,235,No Wrap,Advanced,39,52,7.6,24.0,4.5,195.0,1.9,3.9,6.3,6.0,5.4,218.73
BRISKET_0157,2024-03-22,Spring,17.1,Select,0.15,Pellet Grill,Pecan,Alabama,225,No Wrap,Intermediate,32,50,1.4,24.0,3.3,205.0,0.6,3.4,4.7,3.8,4.0,220.96
BRISKET_0158,2024-07-09,Summer,8.4,Prime,0.22,Pellet Grill,Hickory,Texas,246,No Wrap,Intermediate,78,30,17.3,12.9,1.1,201.0,1.9,6.3,6.3,6.8,6.5,152.03
BRISKET_0159,2023-10-29,Fall,11.9,Select,0.24,Kettle Grill,Mixed,Carolina,241,Butcher Paper,Beginner,78,77,4.0,22.6,4.4,190.0,1.4,2.7,4.8,4.2,3.9,148.3
BRISKET_0160,2024-07-24,Summer,16.1,Choice,0.15,Electric Smoker,Mesquite,Carolina,238,No Wrap,Beginner,86,90,0.3,22.9,2.6,195.0,0.8,3.7,5.6,5.2,4.8,239.89
BRISKET_0161,2023-07-10,Summer,11.6,Select,0.29,Offset Smoker,Pecan,Alabama,227,Butcher Paper,Intermediate,89,71,10.9,10.1,2.7,197.0,1.7,4.0,5.3,4.7,4.7,120.09
BRISKET_0162,2024-02-11,Winter,13.6,Choice,0.3,Kettle Grill,Pecan,Texas,232,No Wrap,Professional,38,37,5.2,24.0,2.8,204.0,2.1,5.5,7.1,6.4,6.4,182.91
BRISKET_0163,2023-05-02,Spring,8.9,Select,0.18,Kamado,Mixed,Alabama,223,Butcher Paper,Intermediate,68,63,7.6,14.9,2.6,197.0,0.4,4.7,6.3,5.9,5.6,123.78
BRISKET_0164,2023-06-20,Summer,9.6,Select,0.05,Offset Smoker,Pecan,Carolina,227,Butcher Paper,Intermediate,56,47,14.5,18.6,4.8,206.0,1.3,4.1,5.6,5.0,4.9,135.62
BRISKET_0165,2024-05-08,Spring,8.4,Choice,0.21,Kamado,Apple,Kansas City,246,Foil,Beginner,65,47,5.6,14.5,4.0,208.0,0.4,4.4,6.4,4.2,5.0,131.62
BRISKET_0166,2023-07-12,Summer,11.7,Prime,0.26,Pellet Grill,Apple,Texas,232,Foil,Intermediate,99,90,2.5,15.9,1.8,194.0,0.5,4.4,8.3,5.2,6.0,206.84
BRISKET_0167,2024-01-03,Winter,9.8,Prime,0.38,Electric Smoker,Apple,Carolina,230,Foil,Beginner,55,40,10.3,18.6,2.9,202.0,0.5,5.1,6.7,4.6,5.5,203.49
BRISKET_0168,2024-10-17,Fall,13.3,Choice,0.25,Kamado,Mixed,Carolina,244,No Wrap,Beginner,68,48,7.1,18.4,3.1,198.0,0.6,4.8,5.4,4.9,5.0,182.53
BRISKET_0169,2024-06-03,Summer,5.6,Choice,0.21,Pellet Grill,Apple,Memphis,257,Foil,Intermediate,50,52,16.4,11.0,4.7,202.0,0.5,4.0,6.4,3.9,4.8,103.11
BRISKET_0170,2024-04-15,Spring,16.8,Choice,0.12,Pellet Grill,Pecan,Carolina,221,Foil,Beginner,84,42,29.8,24.0,3.4,192.0,1.1,2.4,5.0,1.9,3.1,242.04
BRISKET_0171,2023-10-27,Fall,12.4,Choice,0.07,Electric Smoker,Pecan,Kansas City,250,No Wrap,Intermediate,72,77,16.1,24.0,1.3,195.0,1.3,6.3,6.3,5.0,5.9,204.72
BRISKET_0172,2024-07-12,Summer,10.8,Prime,0.2,Kettle Grill,Oak,Texas,250,Butcher Paper,Intermediate,79,78,2.3,13.1,4.8,207.0,0.6,7.3,7.7,7.7,7.5,170.23
BRISKET_0173,2023-12-27,Winter,12.1,Choice,0.22,Pellet Grill,Oak,Kansas City,226,Butcher Paper,Beginner,16,56,8.4,24.0,1.9,210.0,0.4,2.1,5.4,2.1,3.2,203.02
BRISKET_0174,2023-05-05,Spring,12.7,Prime,0.28,Weber Smokey Mountain,Pecan,Memphis,235,Butcher Paper,Advanced,78,53,6.3,21.5,3.3,205.0,2.5,7.6,8.6,7.2,7.8,224.05
BRISKET_0175,2024-03-27,Spring,13.8,Prime,0.23,Pellet Grill,Cherry,Alabama,246,Butcher Paper,Advanced,43,47,4.7,24.0,2.0,191.0,2.3,4.8,8.9,7.0,6.9,270.4
BRISKET_0176,2024-05-22,Spring,9.0,Select,0.24,Gas Smoker,Apple,Carolina,242,Foil,Beginner,38,44,5.2,13.9,1.9,210.0,0.5,1.7,5.1,2.2,3.0,116.25
BRISKET_0177,2024-11-05,Fall,17.0,Choice,0.19,Kamado,Mesquite,Carolina,235,Foil,Professional,39,55,6.8,23.0,2.3,194.0,2.6,6.5,7.0,4.5,6.0,237.48
BRISKET_0178,2024-03-15,Spring,22.0,Choice,0.45,Electric Smoker,Oak,Texas,237,Foil,Beginner,44,78,2.1,24.0,3.1,208.0,1.4,4.3,5.7,4.5,4.8,293.04
BRISKET_0179,2024-12-20,Winter,20.7,Choice,0.19,Pellet Grill,Mixed,Texas,240,Butcher Paper,Intermediate,19,63,9.0,24.0,2.9,210.0,1.0,2.8,6.1,3.9,4.2,269.44
BRISKET_0180,2024-05-20,Spring,15.7,Select,0.49,Pellet Grill,Oak,Carolina,229,No Wrap,Intermediate,104,58,24.7,21.2,3.1,210.0,1.5,1.5,4.2,2.5,2.7,193.3
BRISKET_0181,2023-10-19,Fall,12.7,Select,0.33,Pellet Grill,Pecan,Carolina,226,Butcher Paper,Beginner,38,51,6.7,24.0,4.2,202.0,1.0,2.6,5.0,3.2,3.6,182.29
BRISKET_0182,2024-03-30,Spring,19.2,Choice,0.4,Pellet Grill,Mixed,Carolina,229,Foil,Advanced,77,31,35.2,24.0,2.5,190.0,2.6,3.7,5.9,4.3,4.6,253.17
BRISKET_0183,2024-05-01,Spring,12.5,Select,0.33,Pellet Grill,Cherry,Carolina,216,No Wrap,Intermediate,48,52,7.3,21.2,3.3,210.0,1.2,4.3,5.5,5.1,5.0,177.56
BRISKET_0184,2024-11-09,Fall,15.7,Choice,0.39,Kamado,Hickory,Kansas City,258,No Wrap,Intermediate,53,29,7.9,22.6,2.8,195.0,0.7,4.7,6.2,5.8,5.6,207.6
BRISKET_0185,2023-05-27,Spring,12.6,Select,0.25,Weber Smokey Mountain,Mesquite,Alabama,240,No Wrap,Intermediate,53,66,1.7,17.9,3.2,190.0,0.8,3.9,5.3,4.9,4.7,151.85
BRISKET_0186,2024-10-27,Fall,18.8,Select,0.36,Offset Smoker,Cherry,Alabama,263,No Wrap,Beginner,53,61,1.5,24.0,4.8,190.0,0.8,2.9,4.8,3.6,3.8,218.13
BRISKET_0187,2024-08-28,Summer,9.2,Choice,0.3,Offset Smoker,Apple,Memphis,224,Foil,Beginner,60,64,0.4,14.9,4.2,191.0,2.2,4.3,6.6,5.2,5.4,133.51
BRISKET_0188,2024-11-29,Fall,6.8,Select,0.19,Weber Smokey Mountain,Cherry,Memphis,268,Butcher Paper,Intermediate,71,55,0.6,6.8,2.7,210.0,0.4,3.8,6.2,6.5,5.5,71.76
BRISKET_0189,2024-04-07,Spring,8.9,Choice,0.28,Kamado,Apple,Kansas City,250,Foil,Beginner,57,30,6.5,16.2,4.4,202.0,1.3,5.7,5.4,3.9,5.0,139.53
BRISKET_0190,2024-02-05,Winter,16.0,Choice,0.23,Kamado,Apple,Carolina,242,No Wrap,Beginner,11,31,3.1,24.0,2.9,206.0,2.1,2.7,3.2,2.9,2.9,227.48
BRISKET_0191,2024-03-04,Spring,18.3,Prime,0.1,Pellet Grill,Cherry,Carolina,223,Foil,Intermediate,38,54,7.1,24.0,1.9,190.0,1.8,5.6,7.8,4.6,6.0,318.42
BRISKET_0192,2023-10-01,Fall,8.4,Select,0.38,Offset Smoker,Mixed,Memphis,243,No Wrap,Advanced,73,39,13.4,13.0,4.0,210.0,2.4,4.9,6.1,5.7,5.6,108.21
BRISKET_0193,2024-05-10,Spring,7.8,Prime,0.14,Electric Smoker,Mixed,Kansas City,252,No Wrap,Beginner,52,51,1.2,14.5,1.5,190.0,0.8,4.3,6.5,6.3,5.7,169.54
BRISKET_0194,2024-12-07,Winter,7.9,Choice,0.2,Pellet Grill,Oak,Texas,216,Butcher Paper,Beginner,47,34,8.3,16.0,3.4,209.0,1.7,3.4,5.9,4.1,4.5,150.77
BRISKET_0195,2023-09-30,Fall,11.4,Choice,0.29,Pellet Grill,Apple,Alabama,250,Butcher Paper,Advanced,70,43,15.6,15.7,2.6,194.0,2.2,5.8,8.1,5.8,6.5,170.03
BRISKET_0196,2023-04-22,Spring,11.8,Choice,0.33,Electric Smoker,Mesquite,Carolina,254,No Wrap,Beginner,71,71,1.1,14.4,4.8,197.0,1.5,5.5,5.8,5.2,5.5,170.79
BRISKET_0197,2024-04-28,Spring,10.7,Choice,0.05,Pellet Grill,Pecan,Texas,239,Foil,Advanced,25,69,5.2,16.9,4.1,210.0,1.5,3.7,6.6,4.1,4.8,162.45
BRISKET_0198,2023-09-13,Fall,12.4,Choice,0.11,Offset Smoker,Mesquite,Alabama,231,Butcher Paper,Intermediate,82,50,29.8,24.0,2.4,190.0,0.3,3.2,6.8,3.2,4.4,186.3
BRISKET_0199,2023-01-22,Winter,9.4,Select,0.05,Kamado,Oak,Alabama,245,Butcher Paper,Advanced,42,37,8.4,18.1,2.8,204.0,1.3,4.1,6.3,4.9,5.1,138.2
BRISKET_0200,2023-04-07,Spring,18.8,Select,0.34,Kettle Grill,Pecan,Memphis,252,No Wrap,Beginner,54,34,2.2,24.0,2.5,195.0,1.5,4.3,4.2,4.6,4.4,205.06
BRISKET_0201,2023-07-01,Summer,14.5,Prime,0.09,Offset Smoker,Mixed,Carolina,243,Butcher Paper,Advanced,84,64,5.3,21.6,3.7,195.0,2.5,6.5,8.1,7.1,7.2,240.19
BRISKET_0202,2024-09-02,Fall,7.4,Prime,0.28,Offset Smoker,Oak,Kansas City,258,Butcher Paper,Advanced,64,36,30.4,20.9,3.5,201.0,2.2,5.7,7.3,7.1,6.7,163.06
BRISKET_0203,2024-06-11,Summer,21.6,Prime,0.26,Gas Smoker,Cherry,Texas,237,No Wrap,Advanced,83,60,0.1,24.0,1.6,190.0,1.4,6.6,7.7,8.1,7.5,345.94
BRISKET_0204,2023-05-30,Spring,19.9,Choice,0.23,Pellet Grill,Mixed,Kansas City,238,Foil,Intermediate,20,70,1.4,24.0,2.9,196.0,0.4,3.7,6.4,3.4,4.5,268.05
BRISKET_0205,2023-11-30,Fall,10.6,Choice,0.46,Kamado,Pecan,Kansas City,243,Butcher Paper,Advanced,86,48,7.9,11.0,3.3,191.0,1.8,5.6,7.2,6.0,6.3,136.05
BRISKET_0206,2024-12-16,Winter,17.3,Prime,0.24,Pellet Grill,Hickory,Kansas City,242,Foil,Advanced,19,69,3.6,24.0,1.9,197.0,1.9,4.5,7.9,4.4,5.6,301.81
BRISKET_0207,2024-02-28,Winter,12.2,Select,0.36,Kettle Grill,Mesquite,Memphis,240,No Wrap,Advanced,38,23,2.1,20.1,2.6,198.0,2.2,4.6,6.0,4.0,4.9,151.91
BRISKET_0208,2023-06-06,Summer,12.9,Choice,0.23,Offset Smoker,Hickory,Carolina,212,Butcher Paper,Beginner,77,72,10.7,24.0,2.9,195.0,0.2,4.5,5.8,5.7,5.3,196.7
BRISKET_0209,2023-06-26,Summer,15.4,Choice,0.38,Electric Smoker,Pecan,Alabama,244,Butcher Paper,Intermediate,96,46,12.7,18.0,4.6,197.0,1.7,3.6,6.7,4.4,4.9,206.65
BRISKET_0210,2023-07-18,Summer,13.4,Select,0.05,Kamado,Cherry,Memphis,248,Foil,Intermediate,83,55,3.8,20.4,3.7,209.0,1.6,3.0,6.3,3.4,4.2,
BRISKET_0211,2023-12-03,Winter,16.5,Choice,0.4,Pellet Grill,Pecan,Memphis,239,No Wrap,Advanced,37,63,1.3,24.0,4.0,195.0,1.2,5.9,7.2,5.8,6.3,242.91
BRISKET_0212,2024-09-10,Fall,11.0,Select,0.3,Kamado,Mesquite,Texas,241,No Wrap,Advanced,47,46,9.1,22.6,3.1,204.0,2.4,4.7,5.8,4.2,4.9,158.4
BRISKET_0213,2024-10-13,Fall,16.0,Choice,0.3,Pellet Grill,Cherry,Kansas City,271,Butcher Paper,Beginner,81,51,0.9,13.5,2.2,204.0,0.9,4.1,5.4,5.0,4.9,199.33
BRISKET_0214,2024-04-13,Spring,15.7,Choice,0.17,Offset Smoker,Pecan,Alabama,278,Foil,Beginner,46,44,0.7,24.0,3.8,209.0,0.6,4.1,5.6,4.1,4.6,216.46
BRISKET_0215,2024-01-13,Winter,19.2,Choice,0.13,Pellet Grill,Cherry,Texas,200,No Wrap,Beginner,37,37,0.5,24.0,2.5,205.0,1.0,3.4,4.7,4.4,4.1,260.92
BRISKET_0216,2023-08-01,Summer,12.5,Choice,0.21,Gas Smoker,Mesquite,Alabama,263,No Wrap,Intermediate,71,56,4.0,20.0,3.8,206.0,0.3,5.7,5.4,6.3,5.8,189.64
BRISKET_0217,2023-05-20,Spring,8.3,Choice,0.28,Offset Smoker,Cherry,Carolina,239,Foil,Advanced,77,54,7.5,13.1,4.4,190.0,2.1,5.1,7.6,6.0,6.2,124.52
BRISKET_0218,2023-07-07,Summer,15.2,Select,0.15,Kamado,Mixed,Kansas City,264,Foil,Intermediate,64,55,6.2,17.0,4.1,204.0,0.6,4.4,6.1,4.1,4.9,173.29
BRISKET_0219,2023-08-09,Summer,12.0,Prime,0.3,Gas Smoker,Cherry,Memphis,228,No Wrap,Intermediate,55,58,4.7,24.0,3.1,200.0,1.0,6.3,7.4,7.4,7.0,232.75
BRISKET_0220,2023-08-14,Summer,20.6,Select,0.37,Offset Smoker,Oak,Carolina,232,No Wrap,Advanced,82,43,22.3,24.0,1.4,194.0,1.7,3.5,5.3,3.7,4.1,221.83
BRISKET_0221,2023-04-11,Spring,19.0,Choice,0.17,Pellet Grill,Cherry,Alabama,256,No Wrap,Intermediate,81,51,1.6,19.9,1.7,199.0,0.4,5.2,6.7,6.0,6.0,253.21
BRISKET_0222,2023-05-30,Spring,11.9,Select,0.25,Pellet Grill,Mixed,Carolina,244,Foil,Advanced,80,50,7.0,13.9,4.6,203.0,2.2,4.7,5.2,4.7,4.9,144.0
BRISKET_0223,2023-08-02,Summer,10.1,Select,0.23,Offset Smoker,Mixed,Memphis,238,Foil,Advanced,91,73,46.0,24.0,2.1,190.0,2.6,1.1,5.5,2.1,2.9,154.75
BRISKET_0224,2024-04-12,Spring,21.2,Select,0.3,Kamado,Oak,Kansas City,247,No Wrap,Intermediate,33,51,2.1,24.0,4.0,192.0,1.5,3.0,4.5,3.4,3.6,244.99
BRISKET_0225,2024-07-28,Summer,19.5,Choice,0.45,Offset Smoker,Mixed,Memphis,242,No Wrap,Professional,87,30,0.9,17.5,4.0,200.0,1.9,6.0,7.7,7.0,6.9,232.67
BRISKET_0226,2023-08-25,Summer,11.2,Select,0.3,Offset Smoker,Hickory,Memphis,200,No Wrap,Beginner,92,67,0.7,20.2,1.1,200.0,1.3,4.5,4.2,4.0,4.2,141.08
BRISKET_0227,2023-03-22,Spring,11.5,Choice,0.22,Pellet Grill,Cherry,Carolina,214,No Wrap,Beginner,58,52,0.9,16.8,2.9,198.0,1.7,5.0,6.3,4.9,5.4,174.01
BRISKET_0228,2024-06-05,Summer,22.0,Prime,0.36,Pellet Grill,Pecan,Alabama,253,Foil,Beginner,68,68,4.7,24.0,4.6,196.0,0.7,6.9,7.6,5.8,6.8,353.21
BRISKET_0229,2024-08-16,Summer,13.2,Choice,0.3,Pellet Grill,Mixed,Memphis,243,No Wrap,Intermediate,68,40,18.1,21.2,2.0,195.0,0.3,4.0,6.5,5.8,5.4,205.51
BRISKET_0230,2024-04-23,Spring,18.4,Select,0.28,Gas Smoker,Pecan,Kansas City,249,Foil,Beginner,37,47,5.5,24.0,2.3,201.0,1.2,2.2,4.5,2.3,3.0,215.08
BRISKET_0231,2023-05-18,Spring,22.0,Select,0.18,Gas Smoker,Mesquite,Memphis,215,No Wrap,Intermediate,40,39,1.9,24.0,1.9,192.0,1.8,3.4,5.2,4.4,4.4,247.84
BRISKET_0232,2023-08-29,Summer,12.2,Choice,0.37,Gas Smoker,Apple,Carolina,232,Foil,Advanced,64,68,0.1,16.5,2.1,190.0,2.9,5.3,6.9,6.3,6.2,162.47
BRISKET_0233,2023-04-27,Spring,7.5,Select,0.24,Offset Smoker,Mixed,Texas,266,Foil,Intermediate,98,75,5.9,5.9,3.4,205.0,1.1,3.7,5.9,3.5,4.4,84.0
BRISKET_0234,2024-08-06,Summer,18.1,Choice,0.26,Pellet Grill,Hickory,Carolina,232,No Wrap,Beginner,67,90,4.9,24.0,2.8,197.0,2.3,6.1,5.9,5.8,5.9,250.86
BRISKET_0235,2023-04-02,Spring,11.9,Choice,0.19,Weber Smokey Mountain,Apple,Kansas City,252,Foil,Advanced,63,58,7.9,10.3,3.8,190.0,1.5,4.9,8.1,6.1,6.4,147.55
BRISKET_0236,2024-12-05,Winter,18.6,Choice,0.3,Gas Smoker,Cherry,Kansas City,272,Butcher Paper,Beginner,51,89,2.4,24.0,3.2,210.0,0.9,4.5,5.9,5.2,5.2,247.88
BRISKET_0237,2024-01-22,Winter,19.6,Select,0.34,Offset Smoker,Hickory,Carolina,237,Butcher Paper,Intermediate,2,39,9.2,24.0,2.4,205.0,1.6,1.6,4.3,2.2,2.7,211.02
BRISKET_0238,2024-06-16,Summer,9.0,Choice,0.5,Kamado,Mixed,Alabama,254,Butcher Paper,Intermediate,83,79,0.2,11.8,3.9,198.0,1.1,6.2,7.1,5.8,6.4,127.33
BRISKET_0239,2024-09-05,Fall,9.5,Choice,0.12,Pellet Grill,Mixed,Kansas City,260,Foil,Beginner,56,41,13.7,16.2,3.3,205.0,1.5,3.6,6.2,3.0,4.3,149.24
BRISKET_0240,2024-03-01,Spring,19.8,Choice,0.33,Kamado,Cherry,Alabama,257,Butcher Paper,Beginner,63,61,7.7,24.0,2.9,200.0,0.8,5.3,5.7,4.9,5.3,255.84
BRISKET_0241,2024-05-06,Spring,11.0,Choice,0.19,Pellet Grill,Cherry,Texas,237,Butcher Paper,Beginner,59,42,0.1,20.5,3.2,,0.5,4.7,6.7,4.5,5.3,182.02
BRISKET_0242,2023-01-07,Winter,14.6,Select,0.12,Kettle Grill,Cherry,Alabama,258,Butcher Paper,Intermediate,32,41,23.5,24.0,2.9,195.0,1.5,2.1,6.1,2.0,3.4,177.3
BRISKET_0243,2023-11-03,Fall,20.2,Choice,0.12,Electric Smoker,Mixed,Memphis,252,No Wrap,Intermediate,61,36,1.8,24.0,1.2,192.0,2.0,5.4,6.5,6.3,6.1,274.98
BRISKET_0244,2023-10-24,Fall,13.8,Choice,0.08,Offset Smoker,Hickory,Texas,208,Foil,Intermediate,66,51,3.9,24.0,5.3,197.0,1.3,5.4,6.7,5.9,6.0,207.39
BRISKET_0245,2023-09-17,Fall,16.6,Choice,0.13,Kamado,Oak,Alabama,247,Foil,Intermediate,34,55,13.9,24.0,3.0,206.0,0.8,4.0,5.9,2.9,4.3,231.16
BRISKET_0246,2024-10-04,Fall,10.6,Choice,0.3,Offset Smoker,Mixed,Memphis,224,No Wrap,Advanced,45,40,0.8,21.2,2.0,199.0,2.4,5.9,7.4,6.7,6.7,171.17
BRISKET_0247,2024-11-13,Fall,14.4,Select,0.15,Gas Smoker,Hickory,Texas,258,Foil,Beginner,80,39,5.5,16.6,3.6,206.0,1.2,3.5,5.2,2.6,3.8,166.26
BRISKET_0248,2024-11-23,Fall,11.0,Choice,0.12,Kamado,Apple,Memphis,237,No Wrap,Professional,50,39,10.7,17.8,3.4,190.0,3.1,5.0,7.2,7.1,6.4,162.64
BRISKET_0249,2023-08-17,Summer,9.0,Select,0.29,Kamado,Cherry,Alabama,272,Butcher Paper,Intermediate,66,80,13.4,14.4,2.3,190.0,1.3,3.1,5.0,3.5,3.9,126.41
BRISKET_0250,2024-07-11,Summer,16.5,Select,0.18,Pellet Grill,Apple,Kansas City,246,Butcher Paper,Advanced,81,90,7.7,17.1,3.9,190.0,1.9,4.0,6.4,6.0,5.5,185.89
BRISKET_0251,2023-08-14,Summer,9.3,Choice,0.35,Pellet Grill,Pecan,Texas,218,Butcher Paper,Beginner,70,90,5.8,17.6,2.1,198.0,0.8,5.2,5.6,5.4,5.4,156.56
BRISKET_0252,2023-06-23,Summer,18.3,Select,0.23,Pellet Grill,Mixed,Carolina,247,Foil,Beginner,80,72,0.3,18.9,4.1,202.0,0.6,4.6,5.6,3.4,4.6,205.2
BRISKET_0253,2024-07-09,Summer,15.6,Select,0.3,Offset Smoker,Oak,Alabama,250,No Wrap,Advanced,94,64,19.1,17.9,3.2,199.0,2.1,5.3,5.7,3.5,4.8,164.42
BRISKET_0254,2024-11-22,Fall,22.0,Select,0.25,Offset Smoker,Oak,Texas,247,Butcher Paper,Advanced,76,20,5.5,24.0,3.4,193.0,2.1,5.6,7.0,5.0,5.9,236.52
BRISKET_0255,2024-11-27,Fall,5.3,Choice,0.26,Electric Smoker,Mesquite,Kansas City,241,Foil,Beginner,65,57,30.9,13.5,2.8,196.0,0.7,3.3,4.6,3.4,3.7,108.72
BRISKET_0256,2023-11-21,Fall,10.1,Select,0.28,Pellet Grill,Hickory,Carolina,252,Butcher Paper,Beginner,69,61,16.6,17.0,4.1,190.0,0.8,2.8,3.8,4.5,3.7,145.1
BRISKET_0257,2024-03-15,Spring,12.2,Choice,0.37,Kettle Grill,Hickory,Texas,240,Butcher Paper,Intermediate,38,20,15.0,24.0,2.7,196.0,0.9,4.0,6.1,3.8,4.6,183.58
BRISKET_0258,2024-02-28,Winter,11.6,Choice,0.17,Gas Smoker,Hickory,Carolina,228,No Wrap,Intermediate,5,41,8.9,24.0,3.7,190.0,1.0,2.0,5.1,3.3,3.5,194.94
